
6,0.0,0.0
13,0.0,0.0
19,0.0,0.0
26,0.0,0.0
33,0.0,0.0
39,0.0,0.0
45,0.0,0.0
51,0.0,0.0
57,0.0,0.0
63,0.0,0.0
68,0.0,0.0
73,0.0,0.0
79,0.0,0.0
84,0.0,0.0
91,0.0,0.0
100,0.0,0.0
129,0.0,0.0
153,0.0,0.0
160,0.0,0.0
174,0.0,0.0
180,0.0,0.0
186,0.0,0.0
194,0.0,0.0
200,0.0,0.0
207,0.0,0.0
213,0.0,0.0
219,0.0,0.0
226,0.0,0.0
232,0.0,0.0
239,0.0,0.0
246,0.0,0.0
255,0.0,0.0
261,0.0,0.0
268,0.0,0.0
274,0.0,0.0
280,0.0,0.0
286,0.0,0.0
292,0.0,0.0
298,0.0,0.0
305,0.0,0.0
311,0.0,0.0
319,0.0,0.0
326,0.0,0.0
333,0.0,0.0
339,0.0,0.0
346,0.0,0.0
352,0.0,0.0
359,0.0,0.0
366,0.0,0.0
372,0.0,0.0
379,0.0,0.0
385,0.0,0.0
392,0.0,0.0
398,0.0,0.0
405,0.0,0.0
412,0.0,0.0
418,0.0,0.0
424,0.0,0.0
431,0.0,0.0
438,0.0,0.0
444,0.0,0.0
451,0.0,0.0
457,0.0,0.0
464,0.0,0.0
471,0.0,0.0
479,0.0,0.0
486,0.0,0.0
492,0.0,0.0
498,0.0,0.0
505,0.0,0.0
512,0.0,0.0
518,0.0,0.0
524,0.0,0.0
530,0.0,0.0
537,0.0,0.0
543,0.0,0.0
550,0.0,0.0
556,0.0,0.0
562,0.0,0.0
569,0.0,0.0
575,0.0,0.0
582,0.0,0.0
588,0.0,0.0
595,0.0,0.0
601,0.0,0.0
606,0.0,0.0
612,0.0,0.0
619,0.0,0.0
626,0.0,0.0
632,0.0,0.0
639,0.0,0.0
646,0.0,0.0
652,0.0,0.0
659,0.0,0.0
665,0.0,0.0
671,0.0,0.0
677,0.0,0.0
682,0.0,0.0
688,0.0,0.0
694,0.0,0.0
701,0.0,0.0
707,0.0,0.0
714,0.0,0.0
721,0.0,0.0
728,0.0,0.0
734,0.0,0.0
740,0.0,0.0
746,0.0,0.0
752,0.0,0.0
759,0.0,0.0
766,0.0,0.0
772,0.0,0.0
779,0.0,0.0
785,0.0,0.0
792,0.0,0.0
799,0.0,0.0
805,0.0,0.0
812,0.0,0.0
819,0.0,0.0
826,0.0,0.0
833,0.0,0.0
839,0.0,0.0
846,0.0,0.0
853,0.0,0.0
860,0.0,0.0
867,0.0,0.0
873,0.0,0.0
880,0.0,0.0
886,0.0,0.0
892,0.0,0.0
898,0.0,0.0
